Workstation_ID,RMS_Current(A),RMS_Voltage(V),PF,Power(W),Power(KW)
9,3.222,240.169,0.484,386.265,0.386
9,3.209,240.177,0.483,384.322,0.384
9,3.212,240.179,0.484,384.393,0.384
9,3.214,240.171,0.483,384.359,0.384
9,3.238,240.162,0.484,387.83,0.388
9,3.246,240.189,0.484,388.629,0.389
9,3.217,240.235,0.484,385.464,0.385
9,3.216,240.296,0.484,385.283,0.385
9,3.216,240.345,0.483,383.477,0.383
9,3.212,240.418,0.484,383.797,0.384
9,3.243,240.501,0.485,388.154,0.388
9,3.226,240.61,0.483,385.845,0.386
9,3.212,240.713,0.483,384.15,0.384
9,3.209,240.701,0.485,384.184,0.384
9,3.212,240.638,0.484,384.578,0.385
9,3.222,240.566,0.484,385.745,0.386
9,3.235,240.448,0.484,387.22,0.387
9,3.212,240.315,0.483,384.575,0.385
9,3.207,240.215,0.484,384.053,0.384
9,3.216,240.197,0.483,383.839,0.384
9,3.221,240.243,0.483,384.749,0.385
9,3.248,240.38,0.485,388.544,0.389
9,3.229,240.505,0.484,386.427,0.386
9,3.219,240.614,0.484,385.366,0.385
9,3.214,240.597,0.484,384.238,0.384
9,3.219,240.52,0.484,384.912,0.385
9,3.231,240.404,0.484,386.748,0.387
9,3.233,240.32,0.484,388.185,0.388
9,3.208,240.249,0.483,384.416,0.384
9,3.215,240.327,0.483,383.738,0.384
9,3.217,240.46,0.483,384.015,0.384
9,3.219,240.559,0.484,384.994,0.385
9,3.251,240.613,0.484,388.375,0.388
9,3.236,240.582,0.483,386.628,0.387
9,3.216,240.498,0.484,385.448,0.385
9,3.219,240.342,0.483,384.272,0.384
9,3.224,240.271,0.484,385.924,0.386
9,3.227,240.267,0.484,386.296,0.386
9,3.23,240.273,0.484,388,0.388
9,3.214,240.362,0.484,384.895,0.385
9,3.209,240.444,0.484,383.934,0.384
9,3.209,240.533,0.484,384.345,0.384
9,3.216,240.589,0.484,385.095,0.385
9,3.236,240.637,0.484,386.822,0.387
9,3.22,240.688,0.484,385.722,0.386
9,3.21,240.683,0.484,384.772,0.385
9,3.216,240.667,0.484,384.133,0.384
9,3.22,240.644,0.483,384.004,0.384
9,3.229,240.589,0.484,386.264,0.386
9,3.231,240.546,0.484,387.433,0.387
9,3.212,240.463,0.483,383.242,0.383
9,3.209,240.375,0.484,383.701,0.384
9,3.207,240.29,0.484,384.138,0.384
9,3.207,240.254,0.484,384.317,0.384
9,3.232,240.24,0.485,387.058,0.387
9,3.216,240.258,0.485,386.199,0.386
9,3.204,240.324,0.484,384.545,0.385
9,3.212,240.408,0.484,384.041,0.384
9,3.218,240.479,0.484,385.386,0.385
9,3.217,240.55,0.486,386.359,0.386
9,3.223,240.628,0.485,387.61,0.388
9,3.211,240.653,0.485,384.292,0.384
9,3.203,240.64,0.485,383.687,0.384
9,3.205,240.569,0.484,383.689,0.384
9,3.214,240.459,0.484,384.133,0.384
9,3.23,240.294,0.485,386.983,0.387
9,3.21,240.216,0.484,385.032,0.385
9,3.206,240.217,0.484,384.683,0.385
9,3.212,240.26,0.484,384.402,0.384
9,3.209,240.412,0.485,385.423,0.385
9,3.215,240.604,0.485,385.82,0.386
9,3.224,240.769,0.486,387.695,0.388
9,3.201,240.898,0.485,384.077,0.384
9,3.191,240.899,0.486,383.849,0.384
9,3.196,240.838,0.485,383.444,0.383
9,3.202,240.752,0.485,383.721,0.384
9,3.214,240.645,0.486,386.37,0.386
9,3.201,240.534,0.486,385.918,0.386
9,3.195,240.437,0.485,383.737,0.384
9,3.199,240.365,0.486,384.153,0.384
9,3.205,240.306,0.485,385.57,0.386
9,3.21,240.268,0.484,385.077,0.385
9,3.225,240.27,0.485,386.947,0.387
9,3.211,240.322,0.484,384.775,0.385
9,3.199,240.414,0.485,384.024,0.384
9,3.203,240.497,0.485,383.578,0.384
9,3.212,240.564,0.483,383.776,0.384
9,3.225,240.648,0.485,386.587,0.387
9,3.212,240.744,0.484,384.759,0.385
9,3.212,240.764,0.484,383.567,0.384
9,3.211,240.748,0.485,385.081,0.385
9,3.212,240.708,0.484,385.369,0.385
9,3.223,240.615,0.485,385.244,0.385
9,3.228,240.501,0.485,387.569,0.388
9,3.2,240.395,0.485,384.586,0.385
9,3.195,240.315,0.484,382.921,0.383
9,3.205,240.298,0.485,384.373,0.384
9,3.204,240.302,0.485,384.275,0.384
9,3.221,240.394,0.485,386.486,0.386
9,3.22,240.525,0.484,386.138,0.386
9,3.213,240.578,0.483,383.689,0.384
9,3.213,240.644,0.484,384.244,0.384
9,3.221,240.665,0.484,385.92,0.386
9,3.224,240.617,0.483,384.604,0.385
9,3.229,240.488,0.485,387.619,0.388
9,3.206,240.379,0.484,384.745,0.385
9,3.203,240.261,0.484,383.257,0.383
9,3.203,240.186,0.484,382.952,0.383
9,3.206,240.171,0.484,383.693,0.384
9,3.226,240.235,0.485,386.865,0.387
9,3.219,240.315,0.484,385.566,0.386
9,3.213,240.39,0.484,384.209,0.384
9,3.214,240.474,0.484,384.901,0.385
9,3.218,240.533,0.484,385.184,0.385
9,3.222,240.498,0.484,384.856,0.385
9,3.23,240.502,0.484,387.411,0.387
9,3.213,240.488,0.484,384.903,0.385
9,3.209,240.451,0.484,383.938,0.384
9,3.215,240.395,0.485,384.789,0.385
9,3.211,240.31,0.484,384.445,0.384
9,3.231,240.247,0.485,386.729,0.387
9,3.224,240.207,0.485,386.931,0.387
9,3.207,240.198,0.485,385.018,0.385
9,3.206,240.188,0.484,384.788,0.385
9,3.212,240.208,0.484,385.276,0.385
9,3.214,240.216,0.484,384.894,0.385
9,3.219,240.195,0.485,386.872,0.387
9,3.204,240.22,0.484,383.989,0.384
9,3.202,240.259,0.484,383.252,0.383
9,3.2,240.273,0.484,382.95,0.383
9,3.203,240.299,0.484,382.999,0.383
9,3.223,240.338,0.485,385.714,0.386
9,3.217,240.374,0.485,385.822,0.386
9,3.202,240.415,0.485,383.698,0.384
9,3.213,240.465,0.484,384.379,0.384
9,3.211,240.48,0.484,384.97,0.385
9,3.217,240.499,0.484,385.192,0.385
9,3.235,240.533,0.485,388.663,0.389
9,3.217,240.577,0.484,384.723,0.385
9,3.213,240.617,0.484,383.691,0.384
9,3.219,240.632,0.484,385.443,0.385
9,3.216,240.613,0.484,384.713,0.385
9,3.228,240.602,0.486,386.839,0.387
9,3.223,240.629,0.486,387.287,0.387
9,3.207,240.629,0.486,384.471,0.384
9,3.207,240.619,0.485,384.142,0.384
9,3.21,240.616,0.486,384.873,0.385
9,3.21,240.604,0.485,384.729,0.385
9,3.221,240.564,0.486,386.915,0.387
9,3.209,240.536,0.484,383.584,0.384
9,3.207,240.518,0.484,383.668,0.384
9,3.213,240.449,0.485,384.679,0.385
9,3.207,240.369,0.485,384.4,0.384
9,3.23,240.351,0.484,386.538,0.387
9,3.226,240.314,0.485,387.545,0.388
9,3.217,240.269,0.484,384.514,0.385
9,3.218,240.179,0.485,386.162,0.386
9,3.218,240.138,0.485,385.811,0.386
9,3.221,240.124,0.484,385.113,0.385
9,3.231,240.125,0.485,387.938,0.388
9,3.208,240.101,0.484,384.426,0.384
9,3.205,240.088,0.484,382.876,0.383
9,3.212,240.109,0.485,385.248,0.385
9,3.206,240.208,0.485,384.883,0.385
9,3.232,240.297,0.485,387.29,0.387
9,3.232,240.297,0.485,387.29,0.387
9,3.243,240.394,0.485,389.024,0.389
9,3.243,240.394,0.485,389.024,0.389
9,3.237,240.506,0.484,387.739,0.388
9,3.237,240.506,0.484,387.739,0.388
9,3.234,240.58,0.484,387.483,0.387
9,3.234,240.58,0.484,387.483,0.387
9,3.24,240.643,0.484,387.35,0.387
9,3.24,240.643,0.484,387.35,0.387
9,3.245,240.641,0.485,388.051,0.388
9,3.245,240.641,0.485,388.051,0.388
9,3.236,240.578,0.484,387.075,0.388
9,3.236,240.578,0.484,387.075,0.388
9,3.233,240.516,0.485,387.072,0.386
9,3.233,240.516,0.485,387.072,0.386
9,3.23,240.366,0.483,386.019,0.386
9,3.23,240.366,0.483,386.019,0.386
9,3.241,240.278,0.484,387.582,0.389
9,3.241,240.278,0.484,387.582,0.389
9,3.24,240.22,0.484,388.416,0.386
9,3.24,240.22,0.484,388.416,0.386
9,3.237,240.165,0.483,387.065,0.387
9,3.237,240.165,0.483,387.065,0.387
9,3.229,240.192,0.484,386.625,0.386
9,3.229,240.192,0.484,386.625,0.386
9,3.251,240.32,0.485,390.193,0.39
9,3.251,240.32,0.485,390.193,0.39
9,3.275,240.413,0.485,391.467,0.393
9,3.275,240.413,0.485,391.467,0.393
9,3.29,240.457,0.485,394.702,0.394
9,3.29,240.457,0.485,394.702,0.394
9,3.285,240.418,0.485,393.175,0.394
9,3.285,240.418,0.485,393.175,0.394
9,3.294,240.244,0.485,395.87,0.395
9,3.294,240.244,0.485,395.87,0.395
9,3.294,240.244,0.485,395.87,0.394
9,3.294,240.244,0.485,395.87,0.394
9,3.292,240.176,0.485,394.346,0.394
9,3.292,240.176,0.485,394.346,0.394
9,3.288,240.27,0.484,394.046,0.394
9,3.288,240.27,0.484,394.046,0.394
9,3.293,240.389,0.485,394.736,0.395
9,3.293,240.389,0.485,394.736,0.395
9,3.313,240.503,0.485,396.882,0.396
9,3.313,240.503,0.485,396.882,0.396
9,3.302,240.541,0.484,394.512,0.394
9,3.302,240.541,0.484,394.512,0.394
9,3.302,240.541,0.484,394.512,0.395
9,3.302,240.541,0.484,394.512,0.395
9,3.302,240.541,0.484,394.512,0.395
9,3.302,240.541,0.484,394.512,0.395
9,3.302,240.541,0.484,394.512,0.394
9,3.302,240.541,0.484,394.512,0.394
9,3.297,240.459,0.483,394.06,0.394
9,3.297,240.459,0.483,394.06,0.394
9,3.297,240.459,0.483,394.06,0.394
9,3.297,240.459,0.483,394.06,0.394
9,3.297,240.303,0.484,394.915,0.395
9,3.297,240.303,0.484,394.915,0.395
9,3.286,240.177,0.484,393.706,0.394
9,3.286,240.177,0.484,393.706,0.394
9,3.294,240.145,0.485,394.846,0.395
9,3.294,240.145,0.485,394.846,0.395
9,3.289,240.229,0.486,396.061,0.396
9,3.289,240.229,0.486,396.061,0.396
9,3.295,240.333,0.485,394.736,0.395
9,3.295,240.333,0.485,394.736,0.395
9,3.295,240.443,0.486,394.769,0.395
9,3.295,240.443,0.486,394.769,0.395
9,3.283,240.496,0.487,394.956,0.395
9,3.283,240.496,0.487,394.956,0.395
9,3.272,240.429,0.486,393.279,0.393
9,3.272,240.429,0.486,393.279,0.393
9,3.292,240.327,0.487,395.731,0.396
9,3.292,240.327,0.487,395.731,0.396
9,3.271,240.262,0.487,393.618,0.394
9,3.271,240.262,0.487,393.618,0.394
9,3.264,240.255,0.487,393.174,0.393
9,3.264,240.255,0.487,393.174,0.393
9,3.268,240.308,0.486,393.132,0.393
9,3.268,240.308,0.486,393.132,0.393
9,3.26,240.409,0.486,392.109,0.392
9,3.26,240.409,0.486,392.109,0.392
9,3.274,240.565,0.487,393.499,0.393
9,3.274,240.565,0.487,393.499,0.393
9,3.282,240.587,0.486,394.643,0.395
9,3.282,240.587,0.486,394.643,0.395
9,3.292,240.572,0.485,394.287,0.394
9,3.292,240.572,0.485,394.287,0.394
9,3.289,240.47,0.484,393.83,0.394
9,3.289,240.47,0.484,393.83,0.394
9,3.272,240.324,0.485,393.4,0.393
9,3.272,240.324,0.485,393.4,0.393
9,3.275,240.234,0.485,392.199,0.392
9,3.275,240.234,0.485,392.199,0.392
9,3.292,240.142,0.485,393.979,0.394
9,3.292,240.142,0.485,393.979,0.394
9,3.279,240.168,0.485,393.212,0.393
9,3.279,240.168,0.485,393.212,0.393
9,3.285,240.192,0.484,393.258,0.393
9,3.285,240.192,0.484,393.258,0.393
9,3.294,240.292,0.485,394.032,0.394
9,3.294,240.292,0.485,394.032,0.394
9,3.284,240.399,0.485,392.901,0.393
9,3.284,240.399,0.485,392.901,0.393
9,3.294,240.459,0.485,394.689,0.395
9,3.294,240.459,0.485,394.689,0.395
9,3.296,240.405,0.484,394.576,0.395
9,3.296,240.405,0.484,394.576,0.395
9,3.296,240.305,0.485,394.433,0.394
9,3.296,240.305,0.485,394.433,0.394
9,3.296,240.244,0.485,395.067,0.395
9,3.296,240.244,0.485,395.067,0.395
9,3.277,240.134,0.484,392.902,0.393
9,3.277,240.134,0.484,392.902,0.393
9,3.27,240.12,0.484,391.461,0.391
9,3.27,240.12,0.484,391.461,0.391
9,3.29,240.193,0.486,394.675,0.395
9,3.29,240.193,0.486,394.675,0.395
9,3.273,240.266,0.486,393.878,0.394
9,3.273,240.266,0.486,393.878,0.394
9,3.278,240.439,0.486,393.281,0.393
9,3.278,240.439,0.486,393.281,0.393
9,3.284,240.591,0.485,393.729,0.394
9,3.284,240.591,0.485,393.729,0.394
9,3.274,240.575,0.486,393.775,0.394
9,3.274,240.575,0.486,393.775,0.394
9,3.285,240.558,0.486,394.604,0.395
9,3.285,240.558,0.486,394.604,0.395
9,3.291,240.43,0.486,395.345,0.395
9,3.291,240.43,0.486,395.345,0.395
9,3.296,240.257,0.485,394.686,0.395
9,3.296,240.257,0.485,394.686,0.395
9,3.291,240.167,0.485,394.998,0.395
9,3.291,240.167,0.485,394.998,0.395
9,3.285,240.096,0.485,393.878,0.394
9,3.285,240.096,0.485,393.878,0.394
9,3.283,240.099,0.485,393.531,0.394
9,3.283,240.099,0.485,393.531,0.394
9,3.293,240.166,0.487,395.945,0.396
9,3.293,240.166,0.487,395.945,0.396
9,3.275,240.261,0.485,393.262,0.393
9,3.275,240.261,0.485,393.262,0.393
9,3.285,240.393,0.486,393.895,0.394
9,3.285,240.393,0.486,393.895,0.394
9,3.287,240.469,0.485,393.115,0.393
9,3.287,240.469,0.485,393.115,0.393
9,3.269,240.501,0.485,392.657,0.393
9,3.269,240.501,0.485,392.657,0.393
9,3.288,240.455,0.486,393.896,0.394
9,3.288,240.455,0.486,393.896,0.394
9,3.289,240.295,0.486,394.557,0.395
9,3.289,240.295,0.486,394.557,0.395
9,3.281,240.153,0.486,393.808,0.394
9,3.281,240.153,0.486,393.808,0.394
9,3.29,240.023,0.485,394.368,0.394
9,3.29,240.023,0.485,394.368,0.394
9,3.291,239.929,0.485,394.175,0.394
9,3.291,239.929,0.485,394.175,0.394
9,3.282,239.907,0.485,393.652,0.394
9,3.282,239.907,0.485,393.652,0.394
9,3.296,239.95,0.485,395.378,0.395
9,3.296,239.95,0.485,395.378,0.395
9,3.284,240.06,0.485,394.166,0.394
9,3.284,240.06,0.485,394.166,0.394
9,3.285,240.205,0.485,393.399,0.393
9,3.285,240.205,0.485,393.399,0.393
9,3.284,240.338,0.485,393.916,0.394
9,3.284,240.338,0.485,393.916,0.394
9,3.274,240.451,0.485,393.262,0.393
9,3.274,240.451,0.485,393.262,0.393
9,3.285,240.478,0.486,393.59,0.394
9,3.285,240.478,0.486,393.59,0.394
9,3.282,240.419,0.486,394.237,0.394
9,3.282,240.419,0.486,394.237,0.394
9,3.279,240.246,0.486,393.989,0.394
9,3.279,240.246,0.486,393.989,0.394
9,3.28,240.134,0.486,393.749,0.394
9,3.28,240.134,0.486,393.749,0.394
9,3.283,240.049,0.485,393.228,0.393
9,3.283,240.049,0.485,393.228,0.393
9,3.283,240.066,0.486,394.574,0.395
9,3.283,240.066,0.486,394.574,0.395
9,3.3,240.172,0.486,396.545,0.397
9,3.3,240.172,0.486,396.545,0.397
9,3.288,240.311,0.486,394.374,0.394
9,3.288,240.311,0.486,394.374,0.394
9,3.292,240.382,0.486,394.177,0.394
9,3.292,240.382,0.486,394.177,0.394
9,3.288,240.355,0.486,394.962,0.395
9,3.288,240.355,0.486,394.962,0.395
9,3.275,240.228,0.484,392.132,0.392
9,3.275,240.228,0.484,392.132,0.392
9,3.281,240.127,0.485,392.815,0.393
9,3.281,240.127,0.485,392.815,0.393
9,3.277,240.133,0.486,394.474,0.394
9,3.277,240.133,0.486,394.474,0.394
9,3.268,240.229,0.485,392.666,0.393
9,3.268,240.229,0.485,392.666,0.393
9,3.281,240.38,0.485,392.923,0.393
9,3.281,240.38,0.485,392.923,0.393
9,3.279,240.423,0.485,393.444,0.393
9,3.279,240.423,0.485,393.444,0.393
9,3.265,240.34,0.485,391.933,0.392
9,3.265,240.34,0.485,391.933,0.392
9,3.286,240.165,0.486,394.043,0.394
9,3.286,240.165,0.486,394.043,0.394
9,3.276,240.026,0.485,392.926,0.393
9,3.276,240.026,0.485,392.926,0.393
9,3.272,240.045,0.484,391.72,0.392
9,3.272,240.045,0.484,391.72,0.392
9,3.274,240.173,0.485,392.536,0.393
9,3.274,240.173,0.485,392.536,0.393
9,3.272,240.355,0.485,391.831,0.392
9,3.272,240.355,0.485,391.831,0.392
9,3.272,240.437,0.485,391.999,0.392
9,3.272,240.437,0.485,391.999,0.392
9,3.272,240.363,0.486,393.585,0.394
9,3.272,240.363,0.486,393.585,0.394
9,3.272,240.22,0.486,392.413,0.392
9,3.272,240.22,0.486,392.413,0.392
9,3.274,240.076,0.486,392.82,0.393
9,3.274,240.076,0.486,392.82,0.393
9,3.268,239.962,0.485,392.231,0.392
9,3.268,239.962,0.485,392.231,0.392
9,3.265,239.965,0.486,392.745,0.393
9,3.265,239.965,0.486,392.745,0.393
9,3.283,240.026,0.486,394.064,0.394
9,3.283,240.026,0.486,394.064,0.394
9,3.27,240.155,0.486,392.935,0.393
9,3.27,240.155,0.486,392.935,0.393
9,3.271,240.282,0.486,392.451,0.392
9,3.271,240.282,0.486,392.451,0.392
9,3.28,240.357,0.486,393.39,0.393
9,3.28,240.357,0.486,393.39,0.393
9,3.271,240.359,0.485,392.042,0.392
9,3.271,240.359,0.485,392.042,0.392
9,3.268,240.309,0.486,391.802,0.392
9,3.268,240.309,0.486,391.802,0.392
9,3.271,240.202,0.486,393.948,0.394
9,3.271,240.202,0.486,393.948,0.394
9,3.267,240.102,0.486,391.869,0.392
9,3.267,240.102,0.486,391.869,0.392
9,3.264,239.99,0.485,391.287,0.391
9,3.264,239.99,0.485,391.287,0.391
9,3.265,239.961,0.486,392.158,0.392
9,3.265,239.961,0.486,392.158,0.392
9,3.258,239.974,0.486,391.406,0.391
9,3.258,239.974,0.486,391.406,0.391
9,3.273,239.998,0.486,392.961,0.393
9,3.273,239.998,0.486,392.961,0.393
9,3.265,240.034,0.486,392.732,0.393
9,3.265,240.034,0.486,392.732,0.393
9,3.263,240.103,0.485,391.059,0.391
9,3.263,240.103,0.485,391.059,0.391
9,3.275,240.168,0.485,392.265,0.392
9,3.275,240.168,0.485,392.265,0.392
9,3.271,240.208,0.487,392.759,0.393
9,3.271,240.208,0.487,392.759,0.393
9,3.272,240.251,0.487,392.518,0.393
9,3.272,240.251,0.487,392.518,0.393
9,3.292,240.316,0.485,394.664,0.395
9,3.292,240.316,0.485,394.664,0.395
9,3.296,240.307,0.485,393.471,0.393
9,3.296,240.307,0.485,393.471,0.393
9,3.292,240.256,0.484,393.558,0.394
9,3.292,240.256,0.484,393.558,0.394
9,3.285,240.19,0.485,393.843,0.394
9,3.285,240.19,0.485,393.843,0.394
9,3.279,240.108,0.484,391.957,0.392
9,3.279,240.108,0.484,391.957,0.392
9,3.292,240.025,0.485,394.185,0.394
9,3.292,240.025,0.485,394.185,0.394
9,3.267,239.989,0.486,392.984,0.393
9,3.267,239.989,0.486,392.984,0.393
9,3.262,239.907,0.486,391.744,0.392
9,3.262,239.907,0.486,391.744,0.392
9,3.273,239.908,0.486,393.1,0.393
9,3.273,239.908,0.486,393.1,0.393
9,3.268,239.944,0.485,392.346,0.392
9,3.268,239.944,0.485,392.346,0.392
9,3.269,239.97,0.486,393.042,0.393
9,3.269,239.97,0.486,393.042,0.393
9,3.284,240.073,0.487,395.876,0.396
9,3.284,240.073,0.487,395.876,0.396
9,3.279,240.183,0.487,394.522,0.395
9,3.279,240.183,0.487,394.522,0.395
9,3.27,240.275,0.487,393.684,0.394
9,3.27,240.275,0.487,393.684,0.394
9,3.267,240.363,0.487,392.758,0.393
9,3.267,240.363,0.487,392.758,0.393
9,3.256,240.414,0.487,391.271,0.391
9,3.256,240.414,0.487,391.271,0.391
9,3.274,240.382,0.488,393.329,0.393
9,3.274,240.382,0.488,393.329,0.393
9,3.26,240.267,0.488,392.502,0.393
9,3.26,240.267,0.488,392.502,0.393
9,2.973,240.425,0.482,354.758,0.355
9,2.967,240.389,0.483,355.496,0.355
9,2.961,240.392,0.483,354.247,0.354
9,2.974,240.418,0.484,356.465,0.356
9,2.984,240.457,0.485,358.752,0.359
9,2.979,240.477,0.483,356.827,0.357
9,2.976,240.508,0.482,356.233,0.356
9,2.942,240.526,0.487,355.546,0.356
9,2.93,240.52,0.489,355.265,0.355
9,2.951,240.536,0.491,358.399,0.358
9,2.965,240.57,0.487,358.124,0.358
9,2.988,240.567,0.484,358.184,0.358
9,2.951,240.541,0.487,356.789,0.357
9,2.941,240.535,0.49,356.328,0.356
9,2.949,240.548,0.491,358.28,0.358
9,2.977,240.553,0.488,360.382,0.36
9,2.988,240.576,0.486,359.109,0.359
9,2.989,240.569,0.483,358.415,0.358
9,2.985,240.555,0.484,358.303,0.358
9,2.991,240.552,0.482,357.087,0.357
9,3.014,240.532,0.483,360.836,0.361
9,3.004,240.56,0.483,359.988,0.36
9,3.007,240.582,0.481,358.47,0.358
9,3.007,240.603,0.482,359.019,0.359
9,3.001,240.682,0.481,357.38,0.357
9,3.017,240.735,0.482,359.577,0.36
9,3.035,240.802,0.481,361.606,0.362
9,3.029,240.856,0.481,360.303,0.36
9,3.019,240.869,0.481,359.77,0.36
9,3.014,240.855,0.48,358.554,0.359
9,3.015,240.865,0.481,357.806,0.358
9,3.025,240.829,0.482,360.749,0.361
9,3.021,240.809,0.481,359.398,0.359
9,3.023,240.81,0.48,358.533,0.359
9,3.009,240.786,0.481,358.068,0.358
9,3.005,240.755,0.481,357.718,0.358
9,3.027,240.716,0.482,359.577,0.36
9,3.026,240.652,0.482,360.913,0.361
9,3.017,240.655,0.482,359.576,0.36
9,3.008,240.631,0.482,358.606,0.359
9,2.997,240.603,0.483,357.765,0.358
9,2.988,240.603,0.484,358.287,0.358
9,2.993,240.587,0.487,361.195,0.361
9,2.967,240.552,0.488,358.826,0.359
9,2.963,240.53,0.488,357.855,0.358
9,2.961,240.463,0.487,357.347,0.357
9,2.958,240.395,0.488,356.868,0.357
9,2.977,240.32,0.49,360.095,0.36
9,2.981,240.295,0.489,361.375,0.361
9,2.975,240.288,0.489,359.828,0.36
9,2.969,240.344,0.489,358.882,0.359
9,2.959,240.396,0.489,358.633,0.359
9,2.958,240.472,0.49,358.261,0.358
9,2.983,240.578,0.49,361.046,0.361
9,2.978,240.662,0.488,359.208,0.359
9,2.974,240.682,0.488,359.072,0.359
9,2.97,240.69,0.487,357.706,0.358
9,2.971,240.617,0.488,358.013,0.358
9,2.988,240.558,0.489,360.806,0.361
9,2.985,240.516,0.489,361.528,0.362
9,2.976,240.423,0.488,359.274,0.359
9,2.965,240.373,0.487,358.17,0.358
9,2.957,240.339,0.488,358.169,0.358
9,2.973,240.329,0.487,357.898,0.358
9,2.999,240.369,0.488,361.722,0.362
9,2.983,240.53,0.489,360.794,0.361
9,2.982,240.696,0.487,359.417,0.359
9,2.971,240.796,0.488,357.986,0.358
9,2.964,240.821,0.488,358.266,0.358
9,2.985,240.727,0.49,360.668,0.361
9,2.993,240.597,0.488,361.471,0.361
9,2.984,240.464,0.488,360.248,0.36
9,2.978,240.314,0.486,359.165,0.359
9,2.973,240.313,0.486,357.883,0.358
9,2.947,240.369,0.487,355.661,0.356
9,2.933,240.431,0.488,355.312,0.355
9,2.913,240.551,0.488,352.058,0.352
9,2.911,240.612,0.489,351.723,0.352
9,3.076,240.206,0.482,366.443,0.367
9,3.076,240.206,0.482,366.443,0.367
9,3.076,240.206,0.482,366.443,0.367
9,3.076,240.206,0.482,366.443,0.367
9,3.076,240.206,0.482,366.443,0.366
9,3.076,240.206,0.482,366.443,0.366
9,3.072,240.187,0.482,366.705,0.367
9,3.064,240.192,0.481,364.948,0.365
9,3.072,240.201,0.482,366.093,0.366
9,3.085,240.204,0.483,368.806,0.369
9,3.069,240.217,0.482,366.502,0.367
9,3.065,240.234,0.482,366.286,0.366
9,3.064,240.234,0.482,365.331,0.365
9,3.057,240.262,0.482,365.078,0.365
9,3.076,240.263,0.483,367.261,0.367
9,3.067,240.269,0.483,366.867,0.367
9,3.063,240.324,0.482,365.708,0.366
9,3.06,240.331,0.483,365.849,0.366
9,3.058,240.409,0.482,365.402,0.365
9,3.062,240.483,0.483,365.973,0.366
9,3.065,240.491,0.483,366.893,0.367
9,3.06,240.529,0.483,365.718,0.366
9,3.055,240.589,0.483,364.988,0.365
9,3.053,240.585,0.482,364.245,0.364
9,3.061,240.621,0.483,365.25,0.365
9,3.074,240.647,0.484,367.775,0.368
9,3.061,240.662,0.484,366.384,0.366
9,3.064,240.732,0.483,365.371,0.365
9,3.061,240.819,0.483,365.843,0.366
9,3.056,240.884,0.482,365.15,0.365
9,3.067,240.937,0.483,365.87,0.366
9,3.075,240.935,0.483,367.849,0.368
9,3.061,240.904,0.483,365.417,0.365
9,3.061,240.924,0.483,365.841,0.366
9,3.063,240.957,0.483,366.015,0.366
9,3.057,240.927,0.483,364.915,0.365
9,3.073,240.916,0.484,367.887,0.368
9,3.071,240.917,0.483,367.123,0.367
9,3.072,240.902,0.483,367.406,0.367
9,3.061,240.852,0.483,365.79,0.366
9,3.061,240.802,0.483,365.994,0.366
9,3.06,240.737,0.482,364.657,0.365
9,3.055,240.641,0.482,364.934,0.365
9,3.031,240.561,0.483,363.225,0.363
9,3.015,240.47,0.482,360.274,0.36
9,3.007,240.409,0.482,359.065,0.359
9,3.007,240.398,0.483,359.263,0.359
9,3.023,240.41,0.483,361.346,0.361
9,3.011,240.461,0.483,360.391,0.36
9,3.01,240.549,0.482,359.189,0.359
9,3.006,240.64,0.482,358.891,0.359
9,3.003,240.735,0.482,358.498,0.358
9,3.017,240.806,0.483,360.146,0.36
9,3.024,240.826,0.483,361.95,0.362
9,3.016,240.82,0.483,360.756,0.361
9,3.018,240.805,0.482,359.339,0.359
9,3.017,240.741,0.482,359.929,0.36
9,3.02,240.666,0.482,359.928,0.36
9,3.044,240.616,0.482,362.484,0.362
9,3.026,240.565,0.483,361.799,0.362
9,3.023,240.529,0.482,360.632,0.361
9,3.019,240.485,0.482,359.794,0.36
9,3.016,240.439,0.482,359.561,0.36
9,3.02,240.375,0.483,360.581,0.361
9,3.026,240.343,0.482,361.435,0.361
9,3.024,240.307,0.482,360.234,0.36
9,3.015,240.236,0.482,359.741,0.36
9,3.01,240.23,0.483,359.539,0.36
9,3.017,240.238,0.482,358.903,0.359
9,3.039,240.282,0.483,362.445,0.362
9,3.021,240.313,0.483,361.091,0.361
9,3.025,240.336,0.482,360.092,0.36
9,3.02,240.382,0.483,359.704,0.36
9,3.01,240.43,0.483,359.524,0.36
9,3.022,240.468,0.484,360.566,0.361
9,3.029,240.507,0.483,361.873,0.362
9,3.017,240.571,0.482,359.547,0.36
9,3.012,240.595,0.483,360.153,0.36
9,3.011,240.637,0.482,359.091,0.359
9,3.005,240.648,0.484,358.83,0.359
9,3.026,240.653,0.484,361.972,0.362
9,3.02,240.665,0.484,361.763,0.362
9,3.022,240.697,0.483,360.368,0.36
9,3.013,240.744,0.482,359.657,0.36
9,3.016,240.752,0.483,360.371,0.36
9,3.036,240.717,0.483,361.356,0.361
9,3.035,240.681,0.483,363.201,0.363
9,3.026,240.663,0.483,361.379,0.361
9,3.025,240.658,0.482,360.654,0.361
9,3.019,240.694,0.482,359.491,0.359
9,3.019,240.707,0.483,360.857,0.361
9,3.044,240.714,0.483,363.246,0.363
9,3.032,240.735,0.483,361.862,0.362
9,3.026,240.729,0.483,361.655,0.362
