WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,Load
5,241.261,1.877,190.926,19.093,4
5,241.305,1.876,191.037,19.104,4
5,241.338,1.874,190.942,19.094,4
5,241.345,1.873,190.865,19.087,4
5,241.329,1.872,190.802,19.08,4
5,241.288,1.872,190.751,19.075,4
5,241.245,1.872,190.709,19.071,4
5,241.186,1.87,190.675,19.068,4
5,241.107,1.87,190.863,19.086,4
5,241.049,1.871,190.801,19.08,4
5,240.992,1.871,190.935,19.093,4
5,240.961,1.871,191.045,19.104,4
5,240.919,1.871,190.763,19.076,4
5,240.88,1.869,190.73,19.073,4
5,240.88,1.87,190.692,19.069,4
5,240.884,1.87,190.661,19.066,4
5,240.892,1.871,190.656,19.066,4
5,240.92,1.873,190.631,19.063,4
5,240.964,1.874,190.807,19.081,4
5,241.031,1.874,190.95,19.095,4
5,241.069,1.873,190.655,19.066,4
5,241.095,1.872,190.847,19.085,4
5,241.1,1.871,190.788,19.079,4
5,241.073,1.87,190.553,19.055,4
5,241.031,1.87,190.548,19.055,4
5,240.969,1.871,190.544,19.054,4
5,240.908,1.873,190.746,19.075,4
5,240.852,1.876,190.911,19.091,4
5,240.809,1.876,190.828,19.083,4
5,240.77,1.874,190.752,19.075,4
5,240.742,1.872,190.71,19.071,4
5,240.711,1.871,190.676,19.068,4
5,240.697,1.87,190.648,19.065,4
5,240.68,1.869,190.409,19.041,4
5,240.672,1.869,190.616,19.062,4
5,240.678,1.869,190.599,19.06,4
5,240.681,1.871,190.771,19.077,4
5,240.667,1.871,190.725,19.073,4
5,240.668,1.869,190.688,19.069,4
5,240.683,1.869,190.658,19.066,4
5,240.698,1.868,190.427,19.043,4
5,240.716,1.869,190.424,19.042,4
5,240.725,1.869,190.443,19.044,4
5,240.735,1.87,190.458,19.046,4
5,240.739,1.87,190.47,19.047,4
5,240.727,1.871,190.666,19.067,4
5,240.725,1.871,190.64,19.064,4
5,240.741,1.87,190.402,19.04,4
5,240.747,1.87,190.415,19.041,4
5,240.786,1.87,190.435,19.043,4
5,240.825,1.869,190.452,19.045,4
5,240.845,1.869,190.27,19.027,4
5,240.859,1.87,190.317,19.032,4
5,240.847,1.871,190.336,19.034,4
5,240.821,1.872,190.557,19.056,4
5,240.781,1.873,190.551,19.055,4
5,240.738,1.872,190.36,19.036,4
5,240.707,1.872,190.391,19.039,4
5,240.659,1.872,190.21,19.021,4
5,240.588,1.872,190.269,19.027,4
5,240.529,1.871,190.121,19.012,4
5,240.503,1.871,190.391,19.039,4
5,240.51,1.871,190.633,19.063,4
5,240.53,1.872,190.613,19.061,4
5,240.563,1.873,190.596,19.06,4
5,240.598,1.872,190.378,19.038,4
5,240.612,1.873,190.405,19.04,4
5,240.633,1.872,190.222,19.022,4
5,240.664,1.871,190.278,19.028,4
5,240.69,1.87,190.128,19.013,4
5,240.718,1.871,190.202,19.02,4
5,240.742,1.872,190.262,19.026,4
5,240.755,1.874,190.311,19.031,4
5,240.759,1.873,190.145,19.015,4
5,240.757,1.873,190.01,19.001,4
5,240.739,1.873,189.889,18.989,4
5,240.698,1.874,190.007,19.001,4
5,240.659,1.875,189.917,18.992,4
5,240.608,1.875,189.844,18.984,4
5,240.551,1.877,189.971,18.997,4
5,240.507,1.879,190.074,19.007,4
5,240.476,1.879,190.353,19.035,4
5,240.457,1.878,190.189,19.019,4
5,240.447,1.876,190.056,19.006,4
5,240.437,1.875,190.143,19.014,4
4,239.017,0.661,81.362,8.136,1
4,239.007,0.661,81.335,8.133,1
4,238.997,0.661,81.314,8.131,1
4,238.986,0.661,81.286,8.129,1
4,238.971,0.661,81.263,8.126,1
4,238.955,0.661,81.234,8.123,1
4,238.938,0.661,81.21,8.121,1
4,238.925,0.661,81.19,8.119,1
4,238.931,0.661,81.391,8.139,1
4,238.949,0.661,81.369,8.137,1
4,238.969,0.661,81.331,8.133,1
4,238.979,0.661,81.289,8.129,1
4,238.993,0.661,81.471,8.147,1
4,239.019,0.661,81.434,8.143,1
4,239.059,0.661,81.373,8.137,1
4,239.087,0.661,81.54,8.154,1
4,239.101,0.661,81.49,8.149,1
4,239.112,0.661,81.44,8.144,1
4,239.144,0.661,81.388,8.139,1
4,239.177,0.662,81.552,8.155,1
4,239.215,0.662,81.5,8.15,1
4,239.243,0.661,81.438,8.144,1
4,239.241,0.661,81.593,8.159,1
4,239.221,0.661,81.523,8.152,1
4,239.165,0.661,81.446,8.145,1
4,239.11,0.661,81.382,8.138,1
4,239.075,0.661,81.547,8.155,1
4,239.051,0.662,81.476,8.148,1
4,239.059,0.662,81.624,8.162,1
4,239.081,0.662,81.549,8.155,1
4,239.103,0.661,81.477,8.148,1
4,239.131,0.661,81.408,8.141,1
4,239.156,0.661,81.568,8.157,1
4,239.167,0.662,81.513,8.151,1
4,239.173,0.662,81.459,8.146,1
4,239.21,0.662,81.404,8.14,1
4,239.254,0.662,81.348,8.135,1
4,239.307,0.662,81.52,8.152,1
4,239.35,0.662,81.474,8.147,1
4,239.373,0.662,81.405,8.141,1
4,239.382,0.661,81.566,8.157,1
4,239.377,0.661,81.511,8.151,1
4,239.374,0.661,81.457,8.146,1
4,239.367,0.661,81.392,8.139,1
4,239.345,0.661,81.555,8.155,1
4,239.324,0.661,81.503,8.15,1
4,239.3,0.661,81.45,8.145,1
4,239.285,0.661,81.386,8.139,1
4,239.28,0.661,81.55,8.155,1
4,239.28,0.662,81.499,8.15,1
4,239.274,0.662,81.426,8.143,1
4,239.263,0.662,81.583,8.158,1
4,239.253,0.662,81.525,8.152,1
4,239.254,0.662,81.468,8.147,1
4,239.231,0.662,81.412,8.141,1
4,239.192,0.661,81.355,8.136,1
4,239.166,0.661,81.525,8.152,1
4,239.141,0.661,81.468,8.147,1
4,239.122,0.661,81.422,8.142,1
4,239.11,0.661,81.363,8.136,1
4,239.086,0.661,81.532,8.153,1
4,239.035,0.661,81.474,8.147,1
4,238.97,0.661,81.405,8.141,1
4,238.898,0.661,81.566,8.157,1
4,238.819,0.661,81.511,8.151,1
4,238.74,0.661,81.25,8.125,1
4,238.669,0.661,81.44,8.144,1
4,238.641,0.661,81.409,8.141,1
4,238.619,0.661,81.373,8.137,1
4,238.632,0.661,81.345,8.134,1
4,238.702,0.661,81.3,8.13,1
4,238.776,0.661,81.481,8.148,1
4,238.858,0.661,81.442,8.144,1
4,238.92,0.661,81.39,8.139,1
4,238.938,0.661,81.337,8.134,1
4,238.95,0.661,81.511,8.151,1
4,238.977,0.661,81.457,8.146,1
4,238.956,0.66,81.391,8.139,1
4,238.937,0.66,81.555,8.155,1
4,238.939,0.66,81.471,8.147,1
4,238.925,0.66,81.62,8.162,1
4,238.909,0.66,81.535,8.153,1
4,238.918,0.66,81.672,8.167,1
4,238.949,0.661,81.588,8.159,1
4,238.972,0.661,81.715,8.172,1
4,239.007,0.661,81.623,8.162,1
4,239.047,0.661,81.527,8.153,1
4,239.083,0.662,81.665,8.167,1
4,239.112,0.662,81.582,8.158,1
4,239.112,0.662,81.505,8.15,1
4,239.077,0.662,81.43,8.143,1
4,239.024,0.662,81.37,8.137,1
4,238.966,0.662,81.332,8.133,1
4,238.92,0.662,81.311,8.131,1
4,238.866,0.661,81.294,8.129,1
4,238.813,0.661,81.28,8.128,1
4,238.777,0.661,81.268,8.127,1
4,238.754,0.661,81.269,8.127,1
4,238.762,0.661,81.269,8.127,1
4,238.788,0.661,81.27,8.127,1
4,238.833,0.661,81.27,8.127,1
4,238.79,0.66,81.4,8.14,1
4,238.809,0.66,81.376,8.138,1
4,238.821,0.66,81.347,8.135,1
4,238.804,0.66,81.313,8.131,1
4,238.77,0.66,81.285,8.128,1
4,238.745,0.66,81.273,8.127,1
4,238.734,0.66,81.263,8.126,1
4,238.761,0.66,81.255,8.125,1
4,238.798,0.66,81.248,8.125,1
4,238.832,0.66,81.232,8.123,1
4,238.87,0.661,81.209,8.121,1
4,238.899,0.66,81.406,8.141,1
4,238.916,0.66,81.381,8.138,1
4,238.912,0.66,81.351,8.135,1
4,238.885,0.66,81.326,8.133,1
4,238.841,0.66,81.306,8.131,1
4,238.796,0.66,81.28,8.128,1
4,238.751,0.66,81.258,8.126,1
4,238.723,0.66,81.23,8.123,1
4,238.731,0.66,81.207,8.121,1
4,238.769,0.66,81.188,8.119,1
4,238.81,0.66,81.389,8.139,1
4,238.864,0.66,81.367,8.137,1
4,238.92,0.66,81.34,8.134,1
4,238.975,0.66,81.296,8.13,1
4,239.025,0.661,81.477,8.148,1
4,239.064,0.66,81.429,8.143,1
4,239.094,0.66,81.38,8.138,1
4,239.123,0.66,81.329,8.133,1
4,239.141,0.66,81.287,8.129,1
4,239.165,0.66,81.47,8.147,1
4,239.187,0.66,81.423,8.142,1
4,239.208,0.66,81.385,8.139,1
4,239.233,0.661,81.55,8.155,1
4,239.258,0.66,81.498,8.15,1
4,239.281,0.66,81.425,8.143,1
4,239.283,0.66,81.582,8.158,1
4,239.275,0.66,81.525,8.152,1
4,239.277,0.66,81.447,8.145,1
4,239.277,0.66,81.6,8.16,1
4,239.266,0.66,81.725,8.172,1
4,239.207,0.66,81.641,8.164,1
4,239.136,0.66,81.552,8.155,1
4,239.043,0.66,81.686,8.169,1
4,238.931,0.66,81.589,8.159,1
4,238.81,0.66,81.716,8.172,1
4,238.699,0.66,81.613,8.161,1
4,238.594,0.659,81.519,8.152,1
4,238.546,0.659,81.659,8.166,1
4,238.516,0.659,81.587,8.159,1
4,238.506,0.66,81.518,8.152,1
4,238.497,0.66,81.453,8.145,1
4,238.467,0.66,81.388,8.139,1
4,238.415,0.66,81.336,8.134,1
4,238.364,0.66,81.509,8.151,1
4,238.303,0.66,81.465,8.147,1
4,238.26,0.66,81.429,8.143,1
4,238.22,0.66,81.39,8.139,1
4,238.206,0.66,81.358,8.136,1
4,238.208,0.66,81.322,8.132,1
4,238.222,0.66,81.282,8.128,1
4,238.237,0.66,81.466,8.147,1
4,238.258,0.66,81.43,8.143,1
4,238.271,0.66,81.39,8.139,1
4,238.282,0.66,81.359,8.136,1
4,238.301,0.66,81.322,8.132,1
4,238.316,0.66,81.293,8.129,1
4,238.346,0.66,81.269,8.127,1
4,238.396,0.66,81.238,8.124,1
4,238.464,0.66,81.214,8.121,1
4,238.551,0.66,81.41,8.141,1
4,238.636,0.66,81.384,8.138,1
4,238.729,0.66,81.343,8.134,1
4,238.831,0.66,81.299,8.13,1
4,238.931,0.661,81.48,8.148,1
4,239.007,0.661,81.224,8.122,1
4,239.075,0.661,81.202,8.12,1
4,239.137,0.661,81.401,8.14,1
4,239.185,0.661,81.377,8.138,1
4,239.223,0.661,81.347,8.135,1
4,239.25,0.662,81.313,8.131,1
4,239.267,0.662,81.491,8.149,1
4,239.282,0.662,81.45,8.145,1
4,239.306,0.662,81.407,8.141,1
4,239.323,0.662,81.351,8.135,1
4,239.341,0.662,81.522,8.152,1
4,239.367,0.662,81.466,8.147,1
4,239.39,0.663,81.399,8.14,1
4,239.414,0.663,81.561,8.156,1
4,239.423,0.663,81.497,8.15,1
4,239.438,0.663,81.435,8.144,1
4,239.459,0.663,81.385,8.139,1
4,239.489,0.663,81.333,8.133,1
4,239.526,0.663,81.507,8.151,1
4,239.568,0.663,81.464,8.146,1
4,239.611,0.662,81.408,8.141,1
4,239.643,0.662,81.568,8.157,1
4,239.632,0.662,81.513,8.151,1
4,239.646,0.662,81.459,8.146,1
4,239.652,0.662,81.609,8.161,1
4,239.654,0.662,81.547,8.155,1
4,239.396,0.664,81.525,8.152,2
4,239.374,0.664,81.664,8.166,2
4,239.383,0.663,81.571,8.157,2
4,239.419,0.664,81.701,8.17,2
4,239.442,0.664,81.611,8.161,2
4,239.466,0.664,81.517,8.152,2
4,239.493,0.663,81.657,8.166,2
4,239.502,0.663,81.576,8.158,2
4,239.491,0.663,81.489,8.149,2
4,239.485,0.663,81.418,8.142,2
4,239.527,0.663,81.576,8.158,2
4,239.535,0.663,81.5,8.15,2
4,239.515,0.663,81.437,8.144,2
4,239.484,0.663,81.386,8.139,2
4,239.469,0.663,81.345,8.134,2
4,239.511,0.663,81.311,8.131,2
4,239.579,0.663,81.49,8.149,2
4,239.642,0.663,81.439,8.144,2
4,239.687,0.663,81.388,8.139,2
4,239.743,0.663,81.552,8.155,2
4,239.784,0.663,81.5,8.15,2
4,239.808,0.664,81.438,8.144,2
4,239.827,0.663,81.592,8.159,2
4,239.831,0.664,81.533,8.153,2
4,239.823,0.664,81.464,8.146,2
4,239.8,0.664,81.398,8.14,2
4,239.787,0.664,81.56,8.156,2
4,239.795,0.664,81.506,8.151,2
4,239.8,0.663,81.443,8.144,2
4,239.808,0.663,81.38,8.138,2
4,239.807,0.663,81.546,8.155,2
4,239.802,0.663,81.485,8.149,2
4,239.793,0.663,81.425,8.143,2
4,239.787,0.663,81.582,8.158,2
4,239.771,0.663,81.525,8.152,2
4,239.749,0.663,81.478,8.148,2
4,239.725,0.663,81.43,8.143,2
4,239.721,0.663,81.391,8.139,2
4,239.697,0.663,81.338,8.134,2
4,239.657,0.662,81.294,8.129,2
4,239.62,0.662,81.476,8.148,2
4,239.574,0.662,81.438,8.144,2
4,239.515,0.662,81.387,8.139,2
4,239.467,0.662,81.335,8.133,2
4,239.442,0.662,81.509,8.151,2
4,239.425,0.662,81.465,8.147,2
4,239.427,0.662,81.419,8.142,2
4,239.419,0.662,81.361,8.136,2
4,239.419,0.662,81.53,8.153,2
4,239.411,0.662,81.451,8.145,2
4,239.093,0.663,81.604,8.16,3
4,239.081,0.663,81.728,8.173,3
4,239.057,0.663,81.643,8.164,3
4,239.024,0.663,81.565,8.156,3
4,238.967,0.663,81.49,8.149,3
4,238.923,0.663,81.419,8.142,3
4,238.887,0.663,81.36,8.136,3
4,238.882,0.663,81.53,8.153,3
4,238.899,0.663,81.265,8.127,3
4,238.934,0.663,81.235,8.123,3
4,238.981,0.663,81.211,8.121,3
4,239.03,0.663,81.192,8.119,3
4,239.033,0.663,81.392,8.139,3
4,239.018,0.663,81.37,8.137,3
4,238.998,0.663,81.342,8.134,3
4,239.023,0.663,81.298,8.13,3
4,239.071,0.663,81.479,8.148,3
4,239.137,0.663,81.44,8.144,3
4,239.203,0.663,81.378,8.138,3
4,239.246,0.663,81.327,8.133,3
4,239.249,0.663,81.286,8.129,3
4,239.246,0.664,81.469,8.147,3
4,239.241,0.663,81.432,8.143,3
4,239.245,0.663,81.382,8.138,3
4,239.23,0.663,81.331,8.133,3
4,239.206,0.663,81.506,8.151,3
4,239.196,0.663,81.462,8.146,3
4,239.202,0.663,81.407,8.141,3
4,239.214,0.663,81.567,8.157,3
4,239.228,0.663,81.503,8.15,3
4,239.234,0.663,81.645,8.165,3
4,239.23,0.663,81.576,8.158,3
4,239.207,0.663,81.705,8.171,3
4,239.182,0.663,81.605,8.161,3
4,239.157,0.663,81.728,8.173,3
4,239.143,0.663,81.624,8.162,3
4,239.124,0.663,81.744,8.174,3
4,239.106,0.663,81.842,8.184,3
4,239.089,0.663,81.716,8.172,3
4,239.068,0.663,81.819,8.182,3
4,239.061,0.663,81.687,8.169,3
4,239.058,0.662,81.795,8.18,3
4,239.076,0.662,81.884,8.188,3
4,239.12,0.663,81.76,8.176,3
4,239.199,0.663,81.855,8.185,3
4,239.273,0.663,81.933,8.193,3
4,239.346,0.664,81.81,8.181,3
4,239.391,0.664,81.896,8.19,3
4,239.404,0.664,81.749,8.175,3
4,239.393,0.664,81.846,8.185,3
4,239.362,0.664,81.925,8.192,3
4,239.315,0.664,81.794,8.179,3
4,239.263,0.664,81.883,8.188,3
4,239.218,0.664,81.749,8.175,3
4,239.188,0.663,81.846,8.185,3
4,239.182,0.663,81.925,8.192,3
4,239.202,0.663,81.794,8.179,3
4,239.249,0.663,81.883,8.188,3
4,239.256,0.663,81.749,8.175,3
4,239.261,0.663,81.846,8.185,3
4,239.252,0.663,81.925,8.192,3
4,239.212,0.663,81.99,8.199,3
4,239.17,0.663,81.836,8.184,3
4,239.134,0.664,81.917,8.192,3
4,239.146,0.664,81.767,8.177,3
4,239.179,0.664,81.86,8.186,3
4,239.215,0.664,81.937,8.194,3
4,239.232,0.664,81.793,8.179,3
4,239.205,0.663,81.882,8.188,3
4,239.154,0.663,81.738,8.174,3
4,239.088,0.663,81.837,8.184,3
4,239.007,0.663,81.712,8.171,3
4,238.924,0.663,81.816,8.182,3
4,238.833,0.663,81.715,8.172,3
4,238.774,0.664,81.633,8.163,3
4,238.749,0.664,81.556,8.156,3
4,238.738,0.664,81.483,8.148,3
4,238.757,0.664,81.424,8.142,3
4,238.828,0.664,81.581,8.158,3
4,238.919,0.664,81.524,8.152,3
4,239.004,0.663,81.457,8.146,3
4,239.059,0.663,81.608,8.161,3
4,239.104,0.663,81.536,8.154,3
4,239.142,0.663,81.467,8.147,3
4,239.162,0.663,81.4,8.14,3
4,239.184,0.663,81.562,8.156,3
4,239.205,0.663,81.498,8.15,3
4,239.218,0.663,81.436,8.144,3
4,239.22,0.663,81.591,8.159,3
4,239.205,0.663,81.522,8.152,3
4,239.187,0.662,81.445,8.144,3
4,239.163,0.662,81.598,8.16,3
4,239.15,0.662,81.528,8.153,3
4,239.136,0.662,81.449,8.145,3
4,239.125,0.662,81.602,8.16,3
4,239.128,0.663,81.521,8.152,3
4,239.139,0.663,81.66,8.166,3
4,239.149,0.663,81.568,8.157,3
4,239.162,0.663,81.699,8.17,3
4,239.161,0.663,81.588,8.159,3
4,239.133,0.663,81.715,8.172,3
4,239.217,0.662,81.591,8.159,4
4,239.164,0.662,81.718,8.172,4
4,239.131,0.662,81.635,8.163,4
4,239.094,0.662,81.537,8.154,4
4,239.076,0.662,81.673,8.167,4
4,239.054,0.662,81.579,8.158,4
4,239.009,0.662,81.707,8.171,4
4,238.96,0.662,81.617,8.162,4
4,238.925,0.662,81.522,8.152,4
4,238.886,0.662,81.661,8.166,4
4,238.866,0.662,81.579,8.158,4
4,238.857,0.662,81.707,8.171,4
4,238.866,0.662,81.617,8.162,4
4,238.901,0.662,81.738,8.174,4
4,238.953,0.662,81.652,8.165,4
4,238.968,0.662,81.571,8.157,4
4,238.99,0.662,81.496,8.15,4
4,238.977,0.662,81.64,8.164,4
4,238.952,0.662,81.562,8.156,4
4,238.919,0.662,81.693,8.169,4
4,238.886,0.662,81.595,8.159,4
4,238.911,0.662,81.721,8.172,4
4,238.955,0.662,81.823,8.182,4
4,238.995,0.662,81.721,8.172,4
4,239.067,0.662,81.823,8.182,4
4,239.094,0.663,81.701,8.17,4
4,239.065,0.663,81.807,8.181,4
4,239.008,0.663,81.698,8.17,4
4,238.942,0.663,81.588,8.159,4
4,238.893,0.663,81.715,8.172,4
4,238.874,0.663,81.623,8.162,4
4,238.887,0.663,81.743,8.174,4
4,238.928,0.663,81.656,8.166,4
4,238.968,0.663,81.77,8.177,4
4,239.013,0.663,81.678,8.168,4
4,239.062,0.663,81.788,8.179,4
4,239.097,0.663,81.692,8.169,4
4,239.122,0.662,81.604,8.16,4
4,239.146,0.662,81.728,8.173,4
4,239.155,0.662,81.634,8.163,4
4,239.144,0.662,81.536,8.154,4
4,239.122,0.662,81.672,8.167,4
4,239.088,0.662,81.578,8.158,4
4,239.044,0.662,81.707,8.171,4
4,239.012,0.662,81.616,8.162,4
4,238.994,0.661,81.532,8.153,4
4,239.02,0.661,81.453,8.145,4
4,239.1,0.662,81.605,8.161,4
4,239.201,0.661,81.543,8.154,4
4,239.284,0.662,81.483,8.148,4
4,239.322,0.662,81.424,8.142,4
4,239.33,0.662,81.365,8.136,4
4,239.302,0.663,81.533,8.153,4
4,239.267,0.662,81.464,8.146,4
4,239.27,0.662,81.398,8.14,4
4,239.311,0.662,81.56,8.156,4
4,239.378,0.662,81.506,8.151,4
4,239.424,0.662,81.453,8.145,4
4,239.444,0.662,81.399,8.14,4
4,239.442,0.662,81.345,8.134,4
4,239.407,0.662,81.517,8.152,4
4,239.366,0.662,81.471,8.147,4
4,239.316,0.662,81.414,8.141,4
4,239.248,0.662,81.357,8.136,4
4,239.205,0.662,81.527,8.153,4
4,239.175,0.662,81.469,8.147,4
4,239.185,0.662,81.413,8.141,4
4,239.232,0.662,81.572,8.157,4
4,239.282,0.662,81.516,8.152,4
4,239.321,0.662,81.44,8.144,4
4,239.369,0.662,81.594,8.159,4
4,239.389,0.662,81.514,8.151,4
4,239.394,0.662,81.655,8.165,4
4,239.384,0.662,81.574,8.157,4
4,239.374,0.662,81.704,8.17,4
4,239.355,0.662,81.593,8.159,4
4,239.338,0.663,81.719,8.172,4
4,239.316,0.663,81.821,8.182,4
4,239.296,0.663,81.71,8.171,4
4,239.277,0.662,81.814,8.181,4
4,239.282,0.663,81.682,8.168,4
4,239.288,0.663,81.792,8.179,4
4,239.309,0.662,81.664,8.166,4
4,239.317,0.662,81.777,8.178,4
4,239.305,0.662,81.674,8.167,4
4,239.288,0.662,81.579,8.158,4
4,239.282,0.662,81.502,8.15,4
4,239.289,0.662,81.645,8.165,4
4,239.299,0.662,81.575,8.158,4
4,239.311,0.662,81.499,8.15,4
4,239.348,0.662,81.642,8.164,4
4,239.382,0.662,81.564,8.156,4
4,239.392,0.662,81.695,8.169,4
4,239.402,0.662,81.617,8.162,4
4,239.407,0.662,81.553,8.155,4
4,239.386,0.662,81.491,8.149,4
4,239.372,0.662,81.43,8.143,4
4,239.35,0.662,81.381,8.138,4
4,239.293,0.661,81.34,8.134,4
4,239.181,0.661,81.307,8.131,4
4,239.039,0.661,81.291,8.129,4
2,243.867,1.961,218.228,21.823,0
2,243.857,1.962,218.311,21.831,0
2,243.851,1.962,218.171,21.817,0
2,243.829,1.962,218.264,21.826,0
2,243.806,1.963,218.124,21.812,0
2,243.801,1.964,218.226,21.823,0
2,243.809,1.965,218.319,21.832,0
2,243.828,1.966,218.178,21.818,0
2,243.852,1.965,218.259,21.826,0
2,243.87,1.964,218.336,21.834,0
2,243.89,1.963,218.202,21.82,0
2,243.92,1.963,218.29,21.829,0
2,243.954,1.964,218.154,21.815,0
2,243.991,1.965,218.24,21.824,0
2,244.015,1.965,218.33,21.833,0
2,244.037,1.966,218.197,21.82,0
2,244.049,1.965,218.069,21.807,0
2,244.038,1.963,217.965,21.796,0
2,244.036,1.962,217.889,21.789,0
2,244.048,1.961,218.035,21.803,0
2,244.057,1.962,218.173,21.817,0
2,244.042,1.962,218.081,21.808,0
2,244.023,1.963,218.19,21.819,0
2,243.992,1.964,218.073,21.807,0
2,243.951,1.965,217.977,21.798,0
2,243.935,1.967,218.291,21.829,0
2,243.923,1.967,218.166,21.817,0
2,243.944,1.965,218.27,21.827,0
2,243.961,1.964,218.354,21.835,0
2,243.993,1.965,218.423,21.842,0
2,244.042,1.966,218.469,21.847,0
2,244.109,1.967,218.496,21.85,0
2,244.151,1.969,218.518,21.852,0
2,244.154,1.968,218.557,21.856,0
2,244.148,1.967,218.588,21.859,0
2,244.132,1.968,218.614,21.861,0
2,244.126,1.966,218.604,21.86,0
2,244.147,1.966,218.606,21.861,0
2,244.166,1.966,218.412,21.841,0
2,244.203,1.964,218.46,21.846,0
2,244.183,1.963,218.303,21.83,0
2,244.118,1.962,218.186,21.819,0
2,244.06,1.962,218.091,21.809,0
2,244.021,1.961,217.992,21.799,0
2,244.006,1.961,218.119,21.812,0
2,244.041,1.961,218.025,21.802,0
2,244.096,1.962,218.155,21.816,0
2,244.144,1.962,218.251,21.825,0
2,244.113,1.962,217.928,21.793,0
2,244.059,1.965,218.066,21.807,0
2,243.979,1.966,217.777,21.778,0
2,243.9,1.967,217.726,21.773,0
2,243.836,1.967,217.902,21.79,0
2,243.787,1.967,217.849,21.785,0
2,243.747,1.967,217.795,21.779,0
2,243.712,1.966,217.742,21.774,0
2,243.681,1.967,217.708,21.771,0
2,243.65,1.97,217.886,21.789,0
2,243.618,1.97,217.835,21.784,0
2,243.599,1.972,217.794,21.779,0
2,243.595,1.972,217.751,21.775,0
2,243.624,1.972,218.117,21.812,0
2,243.62,1.97,218.014,21.801,0
2,243.617,1.971,218.135,21.814,0
2,243.613,1.971,218.245,21.825,0
2,243.599,1.97,218.128,21.813,0
2,243.58,1.97,218.033,21.803,0
2,243.57,1.971,217.945,21.794,0
2,243.564,1.972,217.864,21.786,0
2,243.583,1.971,217.797,21.78,0
2,243.65,1.97,217.949,21.795,0
2,243.717,1.969,217.877,21.788,0
2,243.796,1.97,218.014,21.801,0
2,243.856,1.971,218.136,21.814,0
2,243.902,1.97,218.019,21.802,0
2,243.922,1.971,218.13,21.813,0
2,243.94,1.97,218.231,21.823,0
2,243.947,1.97,218.302,21.83,0
2,243.943,1.971,218.587,21.859,0
2,243.935,1.97,218.603,21.86,0
2,243.913,1.971,218.626,21.863,0
2,243.91,1.971,218.624,21.862,0
2,243.917,1.97,218.623,21.862,0
2,243.907,1.969,218.425,21.843,0
2,243.914,1.968,218.265,21.826,0
2,243.918,1.967,218.124,21.812,0
2,243.911,1.967,218.226,21.823,0
2,243.925,1.967,218.112,21.811,0
2,243.942,1.967,218.206,21.821,0
2,243.951,1.968,218.291,21.829,0
2,243.956,1.968,218.362,21.836,0
2,243.976,1.968,218.43,21.843,0
2,243.978,1.968,218.289,21.829,0
2,243.963,1.968,218.154,21.815,0
2,243.94,1.969,218.25,21.825,0
2,243.906,1.97,218.339,21.834,0
2,243.869,1.969,218.204,21.82,0
2,243.846,1.968,218.291,21.829,0
2,243.814,1.969,218.166,21.817,0
2,243.782,1.969,218.053,21.805,0
2,243.757,1.969,218.147,21.815,0
2,243.97,1.998,222.838,22.284,1
2,243.985,1.999,223.064,22.306,1
2,244.005,2.0,223.052,22.305,1
2,244.037,2.0,223.238,22.324,1
2,244.064,1.999,223.194,22.319,1
2,244.116,2.0,223.148,22.315,1
2,244.182,2.0,223.306,22.331,1
2,244.249,2.001,223.249,22.325,1
2,244.313,2.001,223.192,22.319,1
2,244.371,1.999,223.146,22.315,1
2,244.416,1.998,222.913,22.291,1
2,244.453,1.999,222.919,22.292,1
2,244.467,2.0,222.924,22.292,1
2,244.476,2.001,222.928,22.293,1
2,244.48,2.002,222.931,22.293,1
2,244.492,2.002,222.934,22.293,1
2,244.493,2.002,222.947,22.295,1
2,244.53,2.001,222.957,22.296,1
2,244.568,2.001,223.161,22.316,1
2,244.592,2.001,223.131,22.313,1
2,244.585,2.002,223.117,22.312,1
2,244.571,2.003,223.106,22.311,1
2,244.53,2.004,223.282,22.328,1
2,244.497,2.003,223.23,22.323,1
2,244.453,2.002,223.383,22.338,1
2,244.4,2.0,223.312,22.331,1
2,244.367,1.999,223.244,22.324,1
2,244.335,1.997,223.405,22.34,1
2,244.311,1.996,223.34,22.334,1
2,244.304,1.996,223.267,22.327,1
2,244.32,1.995,223.414,22.341,1
2,244.365,1.995,223.347,22.335,1
2,244.413,1.995,223.489,22.349,1
2,244.477,1.995,223.615,22.361,1
2,244.531,1.996,223.717,22.372,1
2,244.559,1.997,223.594,22.359,1
2,244.585,1.997,223.68,22.368,1
2,244.599,1.999,223.554,22.355,1
2,244.6,1.999,223.657,22.366,1
2,244.586,1.999,223.535,22.353,1
2,244.557,1.999,223.642,22.364,1
2,244.504,2.0,223.534,22.353,1
2,244.446,2.002,223.434,22.343,1
2,244.397,2.004,223.539,22.354,1
2,244.369,2.005,223.635,22.363,1
2,244.337,2.006,223.703,22.37,1
2,244.319,2.008,223.779,22.378,1
2,244.314,2.008,223.624,22.362,1
2,244.317,2.009,223.704,22.37,1
2,244.344,2.009,223.573,22.357,1
2,244.359,2.009,223.663,22.366,1
2,244.401,2.011,223.756,22.376,1
2,244.446,2.01,223.616,22.362,1
2,244.493,2.01,223.491,22.349,1
2,244.552,2.01,223.782,22.378,1
2,244.603,2.011,223.843,22.384,1
2,244.65,2.011,223.883,22.388,1
