WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,%BeltTension,ActiveZones,LoadCombination,Load
10,240.642,2.18,237.757,23.776,85,0000,0,0
10,240.662,2.18,237.615,23.762,85,0000,0,0
10,240.681,2.18,237.715,23.771,85,0000,0,0
10,240.685,2.179,237.797,23.78,85,0000,0,0
10,240.656,2.178,237.668,23.767,85,0000,0,0
10,240.604,2.177,237.553,23.755,85,0000,0,0
10,240.544,2.176,237.263,23.726,85,0000,0,0
10,240.48,2.178,237.212,23.721,85,0000,0,0
10,240.417,2.178,237.182,23.718,85,0000,0,0
10,240.365,2.178,236.96,23.696,85,0000,0,0
10,240.322,2.179,236.976,23.698,85,0000,0,0
10,240.281,2.179,237.0,23.7,85,0000,0,0
10,240.24,2.179,236.812,23.681,85,0000,0,0
10,240.22,2.18,237.062,23.706,85,0000,0,0
10,240.206,2.182,237.059,23.706,85,0000,0,0
10,240.202,2.182,237.046,23.705,85,0000,0,0
10,240.21,2.183,237.252,23.725,85,0000,0,0
10,240.243,2.183,237.42,23.742,85,0000,0,0
10,240.282,2.183,237.567,23.757,85,0000,0,0
10,240.32,2.182,237.481,23.748,85,0000,0,0
10,240.358,2.181,237.4,23.74,85,0000,0,0
10,240.408,2.18,237.335,23.734,85,0000,0,0
10,240.448,2.178,237.292,23.729,85,0000,0,0
10,240.505,2.177,237.257,23.726,85,0000,0,0
10,240.562,2.178,237.424,23.742,85,0000,0,0
10,240.604,2.179,237.354,23.735,85,0000,0,0
10,240.61,2.179,237.297,23.73,85,0000,0,0
10,240.588,2.18,237.456,23.746,85,0000,0,0
10,240.536,2.179,237.401,23.74,85,0000,0,0
10,240.471,2.179,237.355,23.735,85,0000,0,0
10,240.391,2.179,237.308,23.731,85,0000,0,0
10,240.316,2.18,237.26,23.726,85,0000,0,0
10,240.24,2.182,237.221,23.722,85,0000,0,0
10,240.176,2.184,237.189,23.719,85,0000,0,0
10,240.134,2.185,237.368,23.737,85,0000,0,0
10,240.089,2.187,237.112,23.711,85,0000,0,0
10,240.057,2.191,237.306,23.731,85,0000,0,0
10,240.068,2.191,237.268,23.727,85,0000,0,0
10,240.08,2.192,237.227,23.723,85,0000,0,0
10,240.087,2.192,237.194,23.719,85,0000,0,0
10,240.121,2.192,237.372,23.737,85,0000,0,0
10,240.208,2.189,237.322,23.732,85,0000,0,0
10,240.267,2.187,237.271,23.727,85,0000,0,0
10,240.317,2.185,237.23,23.723,85,0000,0,0
10,240.344,2.185,237.402,23.74,85,0000,0,0
10,240.339,2.186,237.542,23.754,85,0000,0,0
10,240.335,2.187,237.46,23.746,85,0000,0,0
10,240.349,2.19,237.589,23.759,85,0000,0,0
10,240.352,2.191,237.509,23.751,85,0000,0,0
10,240.37,2.192,237.423,23.742,85,0000,0,0
10,240.408,2.191,237.559,23.756,85,0000,0,0
10,240.448,2.189,237.67,23.767,85,0000,0,0
10,240.498,2.189,237.76,23.776,85,0000,0,0
10,240.53,2.189,237.833,23.783,85,0000,0,0
10,240.536,2.188,237.893,23.789,85,0000,0,0
10,240.538,2.188,237.736,23.774,85,0000,0,0
10,240.537,2.187,237.814,23.781,85,0000,0,0
10,240.527,2.186,237.877,23.788,85,0000,0,0
10,240.518,2.187,237.713,23.771,85,0000,0,0
10,240.513,2.188,237.795,23.779,85,0000,0,0
10,240.512,2.187,237.862,23.786,85,0000,0,0
10,240.516,2.187,237.71,23.771,85,0000,0,0
10,240.526,2.187,237.999,23.8,85,0000,0,0
10,240.561,2.187,238.028,23.803,85,0000,0,0
10,240.592,2.188,238.052,23.805,85,0000,0,0
10,240.61,2.19,238.277,23.828,85,0000,0,0
10,240.616,2.191,238.255,23.825,85,0000,0,0
10,240.611,2.192,238.453,23.845,85,0000,0,0
10,240.611,2.192,238.409,23.841,85,0000,0,0
10,240.603,2.19,238.146,23.815,85,0000,0,0
10,240.585,2.19,238.333,23.833,85,0000,0,0
10,240.815,2.219,246.661,24.666,85,0001,1,1
10,240.805,2.214,246.278,24.628,85,0001,1,1
10,240.772,2.21,245.761,24.576,85,0001,1,1
10,240.75,2.206,245.359,24.536,85,0001,1,1
10,240.742,2.203,245.012,24.501,85,0001,1,1
10,240.72,2.201,244.945,24.494,85,0001,1,1
10,240.702,2.197,244.489,24.449,85,0001,1,1
10,240.682,2.193,244.314,24.431,85,0001,1,1
10,240.658,2.192,243.975,24.398,85,0001,1,1
10,240.654,2.19,243.904,24.39,85,0001,1,1
10,240.659,2.188,243.641,24.364,85,0001,1,1
10,240.67,2.188,243.644,24.364,85,0001,1,1
10,240.696,2.188,243.429,24.343,85,0001,1,1
10,240.729,2.189,243.46,24.346,85,0001,1,1
10,240.762,2.189,243.279,24.328,85,0001,1,1
10,240.793,2.188,243.132,24.313,85,0001,1,1
10,240.829,2.187,243.013,24.301,85,0001,1,1
10,240.887,2.188,243.11,24.311,85,0001,1,1
10,240.938,2.187,242.995,24.3,85,0001,1,1
10,240.98,2.187,242.9,24.29,85,0001,1,1
10,240.996,2.186,242.824,24.282,85,0001,1,1
10,240.997,2.184,242.761,24.276,85,0001,1,1
10,240.952,2.184,242.504,24.25,85,0001,1,1
10,240.892,2.183,242.48,24.248,85,0001,1,1
10,240.829,2.183,242.677,24.268,85,0001,1,1
10,240.768,2.183,242.642,24.264,85,0001,1,1
10,240.701,2.183,242.613,24.261,85,0001,1,1
10,240.658,2.183,242.796,24.28,85,0001,1,1
10,240.628,2.182,242.739,24.274,85,0001,1,1
10,240.624,2.182,242.692,24.269,85,0001,1,1
10,240.622,2.181,242.84,24.284,85,0001,1,1
10,240.618,2.182,242.774,24.277,85,0001,1,1
10,240.62,2.182,242.721,24.272,85,0001,1,1
10,240.629,2.182,242.873,24.287,85,0001,1,1
10,240.647,2.184,243.018,24.302,85,0001,1,1
10,240.659,2.186,242.919,24.292,85,0001,1,1
10,240.706,2.188,243.241,24.324,85,0001,1,1
10,240.766,2.189,243.307,24.331,85,0001,1,1
10,240.817,2.189,243.34,24.334,85,0001,1,1
10,240.853,2.189,243.367,24.337,85,0001,1,1
10,240.879,2.189,243.204,24.32,85,0001,1,1
10,240.908,2.189,243.257,24.326,85,0001,1,1
10,240.923,2.188,243.33,24.333,85,0001,1,1
10,240.933,2.188,243.174,24.317,85,0001,1,1
10,240.935,2.191,243.448,24.345,85,0001,1,1
10,240.916,2.193,243.682,24.368,85,0001,1,1
10,240.889,2.195,243.872,24.387,85,0001,1,1
10,240.853,2.197,244.027,24.403,85,0001,1,1
10,240.803,2.198,244.142,24.414,85,0001,1,1
10,240.752,2.198,244.443,24.444,85,0001,1,1
10,240.717,2.2,244.492,24.449,85,0001,1,1
10,240.699,2.201,244.728,24.473,85,0001,1,1
10,240.708,2.202,244.713,24.471,85,0001,1,1
10,240.728,2.203,244.898,24.49,85,0001,1,1
10,240.757,2.205,244.851,24.485,85,0001,1,1
10,240.806,2.207,245.0,24.5,85,0001,1,1
10,240.854,2.208,245.12,24.512,85,0001,1,1
10,240.899,2.21,245.229,24.523,85,0001,1,1
10,240.931,2.21,245.318,24.532,85,0001,1,1
10,240.935,2.211,245.39,24.539,85,0001,1,1
10,240.91,2.211,245.438,24.544,85,0001,1,1
10,240.868,2.21,245.488,24.549,85,0001,1,1
10,240.801,2.21,245.529,24.553,85,0001,1,1
10,240.73,2.209,245.356,24.536,85,0001,1,1
10,240.67,2.208,245.421,24.542,85,0001,1,1
10,240.611,2.208,245.464,24.546,85,0001,1,1
10,240.558,2.206,245.498,24.55,85,0001,1,1
10,240.528,2.206,245.743,24.574,85,0001,1,1
10,240.503,2.206,245.756,24.576,85,0001,1,1
10,240.497,2.207,245.758,24.576,85,0001,1,1
10,240.509,2.208,245.759,24.576,85,0001,1,1
10,240.528,2.209,245.749,24.575,85,0001,1,1
10,240.542,2.21,245.947,24.595,85,0001,1,1
10,240.568,2.211,245.923,24.592,85,0001,1,1
10,240.61,2.211,245.903,24.59,85,0001,1,1
10,240.643,2.211,245.887,24.589,85,0001,1,1
10,240.677,2.211,245.874,24.587,85,0001,1,1
10,240.699,2.213,245.853,24.585,85,0001,1,1
10,240.719,2.214,246.032,24.603,85,0001,1,1
10,240.762,2.215,246.178,24.618,85,0001,1,1
10,240.793,2.215,246.296,24.63,85,0001,1,1
10,240.808,2.215,246.197,24.62,85,0001,1,1
10,240.81,2.216,246.312,24.631,85,0001,1,1
10,240.802,2.216,246.2,24.62,85,0001,1,1
10,240.781,2.217,246.314,24.631,85,0001,1,1
10,240.744,2.217,246.202,24.62,85,0001,1,1
10,240.693,2.217,246.099,24.61,85,0001,1,1
10,240.64,2.217,246.232,24.623,85,0001,1,1
10,240.58,2.217,246.124,24.612,85,0001,1,1
10,240.517,2.215,246.253,24.625,85,0001,1,1
10,240.452,2.215,246.172,24.617,85,0001,1,1
10,240.378,2.215,245.889,24.589,85,0001,1,1
10,240.301,2.217,246.051,24.605,85,0001,1,1
10,240.24,2.219,245.988,24.599,85,0001,1,1
10,240.196,2.221,245.946,24.595,85,0001,1,1
10,240.147,2.224,245.696,24.57,85,0001,1,1
10,240.11,2.228,245.698,24.57,85,0001,1,1
10,240.112,2.231,245.905,24.591,85,0001,1,1
10,240.132,2.232,246.074,24.607,85,0001,1,1
10,240.175,2.234,246.006,24.601,85,0001,1,1
10,240.207,2.234,245.94,24.594,85,0001,1,1
10,240.638,2.234,247.492,24.749,85,0010,1,1
10,240.64,2.237,247.984,24.798,85,0010,1,1
10,240.657,2.238,248.169,24.817,85,0010,1,1
10,240.687,2.24,248.309,24.831,85,0010,1,1
10,240.707,2.241,248.434,24.843,85,0010,1,1
10,240.727,2.241,248.526,24.853,85,0010,1,1
10,240.749,2.242,248.621,24.862,85,0010,1,1
10,240.779,2.242,248.687,24.869,85,0010,1,1
10,240.796,2.242,248.948,24.895,85,0010,1,1
10,240.804,2.242,248.975,24.898,85,0010,1,1
10,240.799,2.241,248.78,24.878,85,0010,1,1
10,240.786,2.242,249.013,24.901,85,0010,2,1
10,240.775,2.245,249.214,24.921,85,0010,2,1
10,240.749,2.247,249.17,24.917,85,0010,2,1
10,240.718,2.248,249.341,24.934,85,0010,2,1
10,240.69,2.249,249.481,24.948,85,0010,2,1
10,240.662,2.249,249.388,24.939,85,0010,2,1
10,240.62,2.248,249.302,24.93,85,0010,2,1
10,240.576,2.246,249.449,24.945,85,0010,2,1
10,240.536,2.247,249.362,24.936,85,0010,2,1
10,240.515,2.249,249.476,24.948,85,0010,2,1
10,240.506,2.249,249.601,24.96,85,0010,2,1
10,240.525,2.249,249.485,24.949,85,0010,2,1
10,240.563,2.249,249.598,24.96,85,0010,2,1
10,240.612,2.248,249.7,24.97,85,0010,2,1
10,240.668,2.248,249.566,24.957,85,0010,2,1
10,240.7,2.247,249.457,24.946,85,0010,2,1
10,240.712,2.246,249.359,24.936,85,0010,2,1
10,240.688,2.245,249.495,24.95,85,0010,2,1
10,240.624,2.243,249.41,24.941,85,0010,2,1
10,240.567,2.242,249.516,24.952,85,0010,2,1
10,240.538,2.243,249.623,24.962,85,0010,2,1
10,240.544,2.243,249.72,24.972,85,0010,2,1
10,240.589,2.245,249.799,24.98,85,0010,2,1
10,240.649,2.246,249.854,24.985,85,0010,2,1
10,240.695,2.247,249.691,24.969,85,0010,2,1
10,240.692,2.247,249.745,24.974,85,0010,2,1
10,240.65,2.246,249.593,24.959,85,0010,2,1
10,240.6,2.246,249.676,24.968,85,0010,2,1
10,240.566,2.247,249.753,24.975,85,0010,2,1
10,240.569,2.247,249.816,24.982,85,0010,2,1
10,240.609,2.246,249.661,24.966,85,0010,2,1
10,240.665,2.246,249.731,24.973,85,0010,2,1
10,240.718,2.246,249.798,24.98,85,0010,2,1
10,240.741,2.247,249.863,24.986,85,0010,2,1
10,240.73,2.248,249.699,24.97,85,0010,2,1
10,240.69,2.247,249.772,24.977,85,0010,2,1
10,240.626,2.245,249.419,24.942,85,0010,2,1
10,240.567,2.246,249.544,24.954,85,0010,2,1
10,240.527,2.246,249.45,24.945,85,0010,2,1
10,240.51,2.246,249.353,24.935,85,0010,2,1
10,240.518,2.247,249.48,24.948,85,0010,2,1
10,240.52,2.245,249.398,24.94,85,0010,2,1
10,240.552,2.246,249.527,24.953,85,0010,2,1
10,240.603,2.247,249.436,24.944,85,0010,2,1
10,240.654,2.248,249.548,24.955,85,0010,2,1
10,240.707,2.249,249.649,24.965,85,0010,2,1
10,240.75,2.25,249.731,24.973,85,0010,2,1
10,240.778,2.25,249.592,24.959,85,0010,2,1
10,240.798,2.249,249.468,24.947,85,0010,2,1
10,240.814,2.249,249.574,24.957,85,0010,2,1
10,240.813,2.249,249.68,24.968,85,0010,2,1
10,240.807,2.251,249.757,24.976,85,0010,2,1
10,240.795,2.251,249.612,24.961,85,0010,2,1
10,240.766,2.25,249.702,24.97,85,0010,2,1
10,240.722,2.25,249.784,24.978,85,0010,2,1
10,240.683,2.249,249.841,24.984,85,0010,2,1
10,240.647,2.25,249.878,24.988,85,0010,2,1
10,240.621,2.25,249.907,24.991,85,0010,2,1
10,240.592,2.25,249.932,24.993,85,0010,2,1
10,240.552,2.251,249.755,24.976,85,0010,2,1
10,240.517,2.25,249.807,24.981,85,0010,2,1
10,240.476,2.249,249.664,24.966,85,0010,2,1
10,240.426,2.249,249.528,24.953,85,0010,2,1
10,240.386,2.25,249.622,24.962,85,0010,2,1
10,240.356,2.25,249.493,24.949,85,0010,2,1
10,240.329,2.252,249.79,24.979,85,0010,2,1
10,240.313,2.251,249.846,24.985,85,0010,2,1
10,240.324,2.251,249.676,24.968,85,0010,2,1
10,240.334,2.25,249.743,24.974,85,0010,2,1
10,240.353,2.251,249.798,24.98,85,0010,2,1
10,240.367,2.251,249.636,24.964,85,0010,2,1
10,240.392,2.252,249.7,24.97,85,0010,2,1
10,240.438,2.252,249.979,24.998,85,0010,2,1
10,240.48,2.253,250.01,25.001,85,0010,2,1
10,240.54,2.255,250.035,25.004,85,0010,2,1
10,240.618,2.255,250.046,25.005,85,0010,2,1
10,240.673,2.256,250.045,25.004,85,0010,2,1
10,240.72,2.256,250.26,25.026,85,0010,2,1
10,240.713,2.255,250.022,25.002,85,0010,2,1
10,240.646,2.253,249.839,24.984,85,0010,2,1
10,240.618,2.254,249.876,24.988,85,0010,2,1
10,240.567,2.254,249.906,24.991,85,0010,2,1
10,240.49,2.255,249.941,24.994,85,0010,2,1
10,240.438,2.256,249.979,24.998,85,0010,2,1
10,240.433,2.258,249.794,24.979,85,0010,2,1
10,240.478,2.257,249.839,24.984,85,0010,2,1
10,240.537,2.257,250.092,25.009,85,0010,2,1
10,240.555,2.256,249.897,24.99,85,0010,2,1
10,240.533,2.254,249.726,24.973,85,0010,2,1
10,240.487,2.252,249.599,24.96,85,0010,2,1
10,240.427,2.249,249.974,24.997,85,0100,4,1
10,240.441,2.251,249.996,25.0,85,0100,4,1
10,240.459,2.252,250.209,25.021,85,0100,4,1
10,240.478,2.253,250.383,25.038,85,0100,4,1
10,240.495,2.254,250.319,25.032,85,0100,4,1
10,240.514,2.255,250.473,25.047,85,0100,4,1
10,240.544,2.255,250.381,25.038,85,0100,4,1
10,240.566,2.256,250.523,25.052,85,0100,4,1
10,240.583,2.256,250.433,25.043,85,0100,4,1
10,240.598,2.256,250.566,25.057,85,0100,4,1
10,240.607,2.256,250.673,25.067,85,0100,4,1
10,240.605,2.256,250.772,25.077,85,0100,4,1
10,240.61,2.255,250.656,25.066,85,0100,4,1
10,240.583,2.256,250.541,25.054,85,0100,4,1
10,240.558,2.257,250.663,25.066,85,0100,4,1
10,240.563,2.257,250.547,25.055,85,0100,4,1
10,240.539,2.259,250.658,25.066,85,0100,4,1
10,240.504,2.26,250.749,25.075,85,0100,4,1
10,240.471,2.262,250.823,25.082,85,0100,4,1
10,240.442,2.263,250.883,25.088,85,0100,4,1
10,240.421,2.263,250.736,25.074,85,0100,4,1
10,240.394,2.264,250.812,25.081,85,0100,4,1
10,240.367,2.264,250.874,25.087,85,0100,4,1
10,240.344,2.265,250.708,25.071,85,0100,4,1
10,240.316,2.265,250.79,25.079,85,0100,4,1
10,240.311,2.265,250.856,25.086,85,0100,4,1
10,240.308,2.264,250.91,25.091,85,0100,4,1
10,240.272,2.263,250.975,25.098,85,0100,4,1
10,240.281,2.263,250.821,25.082,85,0100,4,1
10,240.312,2.263,250.686,25.069,85,0100,4,1
10,240.349,2.264,250.772,25.077,85,0100,4,1
10,240.386,2.264,250.656,25.066,85,0100,4,1
10,240.424,2.263,250.747,25.075,85,0100,4,1
10,240.469,2.262,250.821,25.082,85,0100,4,1
10,240.517,2.262,250.892,25.089,85,0100,4,1
10,240.58,2.262,250.939,25.094,85,0100,4,1
10,240.626,2.26,250.772,25.077,85,0100,4,1
10,240.669,2.259,250.842,25.084,85,0100,4,1
10,240.712,2.257,250.682,25.068,85,0100,4,1
10,240.76,2.256,250.779,25.078,85,0100,4,1
10,240.803,2.254,250.456,25.046,85,0100,4,1
10,240.833,2.254,250.389,25.039,85,0100,4,1
10,240.853,2.253,250.344,25.034,85,0100,4,1
10,240.856,2.252,249.885,24.988,85,0100,4,1
10,240.834,2.25,249.511,24.951,85,0100,4,1
10,240.818,2.25,249.423,24.942,85,0100,4,1
10,240.802,2.249,249.362,24.936,85,0100,4,1
10,240.791,2.248,249.312,24.931,85,0100,4,1
10,240.777,2.247,249.055,24.905,85,0100,4,1
10,240.767,2.246,249.031,24.903,85,0100,4,1
10,240.762,2.245,248.816,24.882,85,0100,4,1
10,240.75,2.245,248.857,24.886,85,0100,4,1
10,240.742,2.244,248.89,24.889,85,0100,4,1
10,240.732,2.244,248.917,24.892,85,0100,4,1
10,240.711,2.243,248.94,24.894,85,0100,4,1
10,240.711,2.242,248.947,24.895,85,0100,4,1
10,240.728,2.242,249.149,24.915,85,0100,4,1
10,240.738,2.242,249.118,24.912,85,0100,4,1
10,240.737,2.242,249.288,24.929,85,0100,4,1
10,240.721,2.241,249.448,24.945,85,0100,4,1
10,240.701,2.241,249.361,24.936,85,0100,4,1
10,240.678,2.24,249.28,24.928,85,0100,4,1
10,240.661,2.24,249.421,24.942,85,0100,4,1
10,240.645,2.24,249.545,24.954,85,0100,4,1
10,240.63,2.24,249.647,24.965,85,0100,4,1
10,240.624,2.24,249.73,24.973,85,0100,4,1
10,240.63,2.24,249.797,24.98,85,0100,4,1
10,240.639,2.24,249.656,24.966,85,0100,4,1
10,240.654,2.239,249.727,24.973,85,0100,4,1
10,240.681,2.241,249.795,24.979,85,0100,4,1
10,240.698,2.24,249.84,24.984,85,0100,4,1
10,240.71,2.24,249.887,24.989,85,0100,4,1
10,240.72,2.239,249.729,24.973,85,0100,4,1
10,240.727,2.238,249.58,24.958,85,0100,4,1
10,240.734,2.239,249.665,24.966,85,0100,4,1
10,240.741,2.241,249.734,24.973,85,0100,4,1
10,240.744,2.242,249.996,25.0,85,0100,4,1
10,240.742,2.242,250.014,25.001,85,0100,4,1
10,240.737,2.243,250.019,25.002,85,0100,4,1
10,240.703,2.244,250.022,25.002,85,0100,4,1
10,240.671,2.246,250.231,25.023,85,0100,4,1
10,240.647,2.249,250.195,25.02,85,0100,4,1
10,240.612,2.249,250.176,25.018,85,0100,4,1
10,240.606,2.249,250.16,25.016,85,0100,4,1
10,240.607,2.248,250.158,25.016,85,0100,4,1
10,240.608,2.246,250.146,25.015,85,0100,4,1
10,240.607,2.246,250.136,25.014,85,0100,4,1
10,240.597,2.245,250.118,25.012,85,0100,4,1
10,240.582,2.244,250.103,25.01,85,0100,4,1
10,240.588,2.245,250.101,25.01,85,0100,4,1
10,240.614,2.245,250.11,25.011,85,0100,4,1
10,240.659,2.246,250.086,25.009,85,0100,4,1
10,240.713,2.246,250.282,25.028,85,0100,4,1
10,240.764,2.245,250.257,25.026,85,0100,4,1
10,240.819,2.245,250.227,25.023,85,0100,4,1
10,240.878,2.245,250.202,25.02,85,0100,4,1
10,240.924,2.245,250.161,25.016,85,0100,4,1
10,240.966,2.246,250.344,25.034,85,0100,4,1
10,240.967,2.246,250.287,25.029,85,0100,4,1
10,240.918,2.247,250.251,25.025,85,0100,4,1
10,240.86,2.25,250.005,25.0,85,0100,4,1
10,240.838,2.218,246.093,24.609,85,1000,5,1
10,240.837,2.216,245.825,24.582,85,1000,5,1
10,240.822,2.216,245.814,24.581,85,1000,5,1
10,240.798,2.215,245.402,24.54,85,1000,5,1
10,240.761,2.214,245.253,24.525,85,1000,5,1
10,240.695,2.213,245.131,24.513,85,1000,5,1
10,240.626,2.213,244.836,24.484,85,1000,5,1
10,240.564,2.212,244.791,24.479,85,1000,5,1
10,240.536,2.21,244.765,24.476,85,1000,5,1
10,240.534,2.209,244.734,24.473,85,1000,5,1
10,240.557,2.208,244.914,24.491,85,1000,5,1
10,240.578,2.208,244.866,24.487,85,1000,5,1
10,240.597,2.208,244.816,24.482,85,1000,5,1
10,240.613,2.207,244.775,24.477,85,1000,5,1
10,240.619,2.207,244.763,24.476,85,1000,5,1
10,240.629,2.208,244.536,24.454,85,1000,5,1
10,240.64,2.209,244.547,24.455,85,1000,5,1
10,240.65,2.211,244.762,24.476,85,1000,5,1
10,240.644,2.211,244.752,24.475,85,1000,5,1
10,240.63,2.21,244.537,24.454,85,1000,5,1
10,240.609,2.211,244.559,24.456,85,1000,5,1
10,240.59,2.21,244.587,24.459,85,1000,5,1
10,240.572,2.211,244.619,24.462,85,1000,5,1
10,240.558,2.212,244.646,24.465,85,1000,5,1
10,240.555,2.212,244.451,24.445,85,1000,5,1
10,240.564,2.212,244.478,24.448,85,1000,5,1
10,240.586,2.212,244.5,24.45,85,1000,5,1
10,240.602,2.214,244.518,24.452,85,1000,5,1
10,240.619,2.215,244.553,24.455,85,1000,5,1
10,240.612,2.215,244.581,24.458,85,1000,5,1
10,240.577,2.215,244.605,24.46,85,1000,5,1
10,240.534,2.216,244.624,24.462,85,1000,5,1
10,240.489,2.216,244.639,24.464,85,1000,5,1
10,240.446,2.217,244.641,24.464,85,1000,5,1
10,240.395,2.217,244.653,24.465,85,1000,5,1
10,240.365,2.216,244.663,24.466,85,1000,5,1
10,240.361,2.216,244.651,24.465,85,1000,5,1
10,240.378,2.218,244.63,24.463,85,1000,5,1
10,240.417,2.218,244.83,24.483,85,1000,5,1
10,240.459,2.218,244.797,24.48,85,1000,5,1
10,240.504,2.218,244.77,24.477,85,1000,5,1
10,240.542,2.219,244.738,24.474,85,1000,5,1
10,240.567,2.219,244.918,24.492,85,1000,5,1
10,240.579,2.218,244.879,24.488,85,1000,5,1
10,240.574,2.216,244.826,24.483,85,1000,5,1
10,240.547,2.215,244.794,24.479,85,1000,5,1
10,240.495,2.216,244.778,24.478,85,1000,5,1
10,240.405,2.217,244.775,24.477,85,1000,5,1
10,240.31,2.218,244.763,24.476,85,1000,5,1
10,240.208,2.22,244.546,24.455,85,1000,5,1
10,240.125,2.222,244.555,24.456,85,1000,5,1
10,240.072,2.224,244.563,24.456,85,1000,5,1
10,240.038,2.227,244.786,24.479,85,1000,5,1
10,240.023,2.228,244.76,24.476,85,1000,5,1
10,240.038,2.227,244.946,24.495,85,1000,5,1
10,240.079,2.225,244.902,24.49,85,1000,5,1
10,240.127,2.223,244.866,24.487,85,1000,5,1
10,240.173,2.223,244.836,24.484,85,1000,5,1
10,240.213,2.22,244.812,24.481,85,1000,5,1
10,240.25,2.219,244.782,24.478,85,1000,5,1
10,240.293,2.218,244.748,24.475,85,1000,5,1
10,240.33,2.215,244.936,24.494,85,1000,5,1
10,240.344,2.214,244.893,24.489,85,1000,5,1
10,240.35,2.213,244.642,24.464,85,1000,5,1
10,240.365,2.213,244.634,24.463,85,1000,5,1
10,240.382,2.213,244.843,24.484,85,1000,5,1
10,240.393,2.213,244.612,24.461,85,1000,5,1
10,240.393,2.213,244.599,24.46,85,1000,5,1
10,240.397,2.213,244.804,24.48,85,1000,5,1
10,240.396,2.213,244.776,24.478,85,1000,5,1
10,240.399,2.214,244.938,24.494,85,1000,5,1
10,240.402,2.214,245.286,24.529,85,1000,5,1
10,240.387,2.214,245.168,24.517,85,1000,5,1
10,240.354,2.216,245.062,24.506,85,1000,5,1
10,240.324,2.218,244.975,24.497,85,1000,5,1
10,240.282,2.219,244.895,24.489,85,1000,5,1
10,240.242,2.22,245.046,24.505,85,1000,5,1
10,240.217,2.222,245.179,24.518,85,1000,5,1
10,240.192,2.222,245.091,24.509,85,1000,5,1
10,240.185,2.222,245.02,24.502,85,1000,5,1
10,240.188,2.226,244.962,24.496,85,1000,5,1
10,240.206,2.227,245.111,24.511,85,1000,5,1
10,240.239,2.229,245.241,24.524,85,1000,5,1
10,240.276,2.23,244.936,24.494,85,1000,5,1
10,240.312,2.229,244.873,24.487,85,1000,5,1
10,240.345,2.229,244.822,24.482,85,1000,5,1
10,240.372,2.229,244.78,24.478,85,1000,5,1
10,240.411,2.228,244.766,24.477,85,1000,5,1
10,240.473,2.227,244.755,24.476,85,1000,5,1
10,240.53,2.224,244.746,24.475,85,1000,5,1
10,240.589,2.223,244.728,24.473,85,1000,5,1
10,240.628,2.223,244.91,24.491,85,1000,5,1
10,240.636,2.223,244.872,24.487,85,1000,5,1
10,240.65,2.223,244.842,24.484,85,1000,5,1
10,240.664,2.221,244.806,24.481,85,1000,5,1
10,240.678,2.22,244.767,24.477,85,1000,5,1
10,240.693,2.22,244.735,24.474,85,1000,5,1
10,240.718,2.22,244.719,24.472,85,1000,5,1
10,240.74,2.219,244.696,24.47,85,1000,5,1
10,240.749,2.218,244.884,24.488,85,1000,5,1
10,240.779,2.218,244.84,24.484,85,1000,5,1
10,240.81,2.227,247.261,24.726,85,1001,9,2
10,240.854,2.227,247.563,24.756,85,1001,9,2
10,240.894,2.229,247.767,24.777,85,1001,9,2
10,240.869,2.233,247.758,24.776,85,1001,9,2
10,240.816,2.237,247.751,24.775,85,1001,9,2
10,240.737,2.242,247.915,24.791,85,1001,9,2
10,240.711,2.243,247.917,24.792,85,1001,9,2
10,240.72,2.242,248.059,24.806,85,1001,9,2
10,240.734,2.242,248.231,24.823,85,1001,9,2
10,240.752,2.241,248.164,24.816,85,1001,9,2
10,240.734,2.239,248.11,24.811,85,1001,9,2
10,240.709,2.24,248.272,24.827,85,1001,9,2
10,240.685,2.24,248.197,24.82,85,1001,9,2
10,240.66,2.238,248.127,24.813,85,1001,9,2
10,240.641,2.236,248.286,24.829,85,1001,9,2
10,240.63,2.235,248.23,24.823,85,1001,9,2
10,240.628,2.235,248.359,24.836,85,1001,9,2
10,240.62,2.235,248.475,24.848,85,1001,9,2
10,240.63,2.237,248.373,24.837,85,1001,9,2
10,240.654,2.241,248.476,24.848,85,1001,9,2
10,240.673,2.244,248.57,24.857,85,1001,9,2
10,240.696,2.246,248.451,24.845,85,1001,9,2
10,240.724,2.246,248.333,24.833,85,1001,9,2
10,240.778,2.244,248.454,24.845,85,1001,9,2
10,240.836,2.241,248.356,24.836,85,1001,9,2
10,240.88,2.24,248.276,24.828,85,1001,9,2
10,240.896,2.238,248.397,24.84,85,1001,9,2
10,240.901,2.237,248.495,24.849,85,1001,9,2
10,240.921,2.236,248.791,24.879,85,1001,9,2
10,240.949,2.236,248.837,24.884,85,1001,9,2
10,240.973,2.235,248.854,24.885,85,1001,9,2
10,240.994,2.238,249.073,24.907,85,1001,9,2
10,241.013,2.241,249.056,24.906,85,1001,9,2
10,241.016,2.244,249.248,24.925,85,1001,9,2
10,241.029,2.245,249.209,24.921,85,1001,9,2
10,241.041,2.246,248.971,24.897,85,1001,9,2
10,241.04,2.246,248.767,24.877,85,1001,9,2
10,241.038,2.247,249.003,24.9,85,1001,9,2
10,241.024,2.249,249.009,24.901,85,1001,9,2
10,241.021,2.253,248.994,24.899,85,1001,9,2
10,241.014,2.255,248.981,24.898,85,1001,9,2
